T2ID,T2create_at,text
1314568105214050000,09/10/20 14:07,Hmm munajin bayanan tirilioyi amma wasu talakawa na rasa iyayen su akan k kudin magani Ina mafita talaka Nigeria
1314567813567260000,09/10/20 14:06,Hmmm abun yana da ban mamaki kaga mutun ko tsarki be iya ba ballan tana sallah Amma shi yake kafirta wasu
1314567664791060000,09/10/20 14:05,Zakaran da Allah yanufa da cara ko ana muzuru ana shaho sai yayi
1314566857345640000,09/10/20 14:02,"Allah kasa mu dawwama Akan sunnah mu kuma mutu akan sunnah, Allah kasa wannan mutane su gane gaskia"
1314566494651590000,09/10/20 14:00,Ko ana muzuru ana shawo sai yayi
1314566379631150000,09/10/20 14:00,Sai ka tambayi wanda yaani
1314566173762170000,09/10/20 13:59,Aikin wani ba na wani bane
1314565016683720000,09/10/20 13:54,"Shikenan mun huta da taka kwalba ko kaya idan za mu neman ruwan sha da wanka, da kuma neman abinci."
1314564674139060000,09/10/20 13:53,Allah ya shiryardamu akan tafarki madaidaici yabamu ikon riko da Sunnar annabi S.A.W wanda sukazo cikin qur'ani da hadisi
1314562055291190000,09/10/20 13:43,Allah isa
1314561924345090000,09/10/20 13:42,Zakaran da Allah yanufa da Chara ko ana muzuru ana shoho se yayi
1314561021684730000,09/10/20 13:39,".....Da Chara, ko ana muzuru ana shasho sai yayi."
1314560213006120000,09/10/20 13:35,"Kai lallai haryanzu dasauran aiki ""yan iska basukarewa"
1314560107167000000,09/10/20 13:35,": Yana nufin in Allah Ya kaddari abu, sai ya faru, ko ba wanda yake so."
1314559866539770000,09/10/20 13:34,": Yana nufin duk tsananin wahala, da tashin hankali, idan Allah ya qaddara mutum zai samu wani abu ko zaiyi arziki t"
1314559813523780000,09/10/20 13:34,": Ko ana muzuru ana shaho sai ya Kai, Zakaran Da Allah ya nufa da cara shine kamar mutumin da yake cikin talauchi r"
1314559774176970000,09/10/20 13:34,: da cara ko ana mazuru ana shaho sai yayi
1314559698478260000,09/10/20 13:33,: Ko ana muzuru ana shaho sai yayi Ma'ana idan Allah yace zaka samu abu to ko Duka mutanen duniya zasu taru basu isa
1314559093202460000,09/10/20 13:31,To ka saurari daka.
1314559071945660000,09/10/20 13:31,Ba gaskiya bane
1314558472403520000,09/10/20 13:28,Allah ya kiyaye madrid ba kwallon yan daudu suke ba
1314557520229410000,09/10/20 13:25,Allah ya qara mana shiriya. Amin
1314556316367590000,09/10/20 13:20,"Kasarnan fa ta fara daukar sabon Salo, ya kamata shugabanninmu su shiga hankalinsu. Kuma su sake sabon Sa"
1314556097269770000,09/10/20 13:19,Zai nufe shi da wuka
1314555818176640000,09/10/20 13:18,Ko ana muzuru ana shaho sai ya kai
1314554300501240000,09/10/20 13:12,Wannan gym ne kawai
1314554204837550000,09/10/20 13:12,Idan bakasan gari ba saurare daka
1314552894948020000,09/10/20 13:06,Ka saurari daka
1314552649774260000,09/10/20 13:05,Allah yakara tona masu asiri
1314551607510660000,09/10/20 13:01,Allah kyau
1314549912022000000,09/10/20 12:54,Tazo mujita
1314549565811500000,09/10/20 12:53,Ku yakamata ku fada mana Bawai ku kutambaye muba
1314549277818050000,09/10/20 12:52,gaskiyane ba abindamuka fana dashi
1314548736589290000,09/10/20 12:50,Ina yiwa minista fatan Alheri. Shin Ina aka kwana batun aikin mambila. A tashi lafiya.
1314548499921420000,09/10/20 12:49,Da chara ko abaso sai yayi shine idan Allah ya baka abu babu wanda ya isa yahanaka!
1314547522925480000,09/10/20 12:45,Kadde baku sani ba
1314547153088340000,09/10/20 12:43,"""Da chara sae tayi"""
1314546777962550000,09/10/20 12:42,Se ya tashe ku sallar asuba
1314546694340700000,09/10/20 12:42,Inda ranka kasha kallo. Allah yasa mugama lafiya
1314546107620440000,09/10/20 12:39,Babu Inda Allah yace ayi zikiri da karfi ko ana rawa kuma babu Inda sahhabai da magabata sukayi. Wannan b
1314545856977280000,09/10/20 12:38,Wlh gsky ya fadamai
1314545318181180000,09/10/20 12:36,Zakaran da Allah ya nufa da chara.....koh ana muzuru ana shaho sai yayi
1314543560063150000,09/10/20 12:29,"BBC HAUSA ni ,a ganina abinda ake wallafawa a Facebook yafi wannan muni allah ya kyau"
1314540997037170000,09/10/20 12:19,Saurari daka
1314539702494680000,09/10/20 12:14,Bada gaske bane
1314539476526530000,09/10/20 12:13,Allah yasa haka
1314539007376790000,09/10/20 12:11,Kuzakufi kowa sani
1314538616824110000,09/10/20 12:10,Komai dai mune a baya Allah ya kyauta
1314538275521130000,09/10/20 12:08,Baza ayi Christmas da ita ba
1314538242222490000,09/10/20 12:08,Aiku ya kamata ku bamu labari ko suna dashi ko kuwa ba suda shi
1314537884817420000,09/10/20 12:07,Ko ana mazuru ana shawo sai ya Kai
1314537466054010000,09/10/20 12:05,Sun san abunda sukeyi ai tunda sun fito suna nuna rashin jin dadi su akan abunda ya dame su
1314537420604540000,09/10/20 12:05,Masha Allah
1314537258297560000,09/10/20 12:04,Allah yasa ayin da gaske don al'umma ta ammfana
1314536650672870000,09/10/20 12:02,Sources dinmu da naku wanne yafi karfi?
1314536268836070000,09/10/20 12:00,Me yasa yawanci wutar lantarki ba a yawan kawo ta sai gab da karshen kowane wata????
1314536111511870000,09/10/20 12:00,Damu daku waya kamata ya amsa wannan tambayar?
1314535948902950000,09/10/20 11:59,Ba a wajenku zamuji labarin ba Meh yasa kuke tambayar mu?
1314535772331160000,09/10/20 11:58,Sai yayi shara
1314534895713230000,09/10/20 11:55,Ayi dai lafiya ba kone kone
1314534774082550000,09/10/20 11:54,Amma da cin zarafin musulmai ne da sunyi.
1314534766587320000,09/10/20 11:54,Wannan ai ba addini bane
1314534621829370000,09/10/20 11:54,ku Kara da babbar murya bamu gani akasaba Sai surutu abaki.
1314533300736790000,09/10/20 11:48,Zamu zuba ido muga me zasu ce akan wannan shari'ar.
1314532086422870000,09/10/20 11:44,Da chara.
1314531707035500000,09/10/20 11:42,"To in hakane fassaran komi na ambatonsa, ku taru ku yi ta tusa mana, zamu taimaka muku wake, wai dafaffe"
1314531651788080000,09/10/20 11:42,"Yana nufin in Allah Ya kaddari abu, sai ya faru, ko ba wanda yake so."
1314530417832230000,09/10/20 11:37,BBC kuma kun lalace wlh. Kamar bakuda aikin yi
1314529816146830000,09/10/20 11:35,Kotu tayi dai dai... Allah ya kara tona musu asiri
1314529205951050000,09/10/20 11:32,Belbela take da farinta
1314528853524710000,09/10/20 11:31,Ko Ana muzuru Ana shahu sai yakai
1314528738349120000,09/10/20 11:30,Ko ana muzuru ana shawo sai yayi
1314528006170380000,09/10/20 11:27,Subhanallah Allah ya gaanar da su gaskiya.
1314527677659920000,09/10/20 11:26,Ku kuma shafaffu da mai shi ne kuke so ku nuna mana ku harijai ne
1314527257839440000,09/10/20 11:24,Sam nidai banga ta inda wannan abun yayi kama d tsiraici ba sometimes mutane ke lalata dabi'ar mu
1314527254773470000,09/10/20 11:24,Saurari daka
1314526527430820000,09/10/20 11:22,Aikin banza kuma ankasa yankewa Wanda yazagi Allah DA Annabi Allah yakyauta
1314525786410560000,09/10/20 11:19,Da chara sai yayi
1314525738595500000,09/10/20 11:18,Asalin mutumin nan dan katsina ne.
1314525578100390000,09/10/20 11:18,"Anan ana nufin idan baa soka da Da ba, Sai aganka da jikan kana tawai.."
1314525549625310000,09/10/20 11:18,To Allah yasa ba yaudaramu zaayi ba Dan an Dade ana mana karya
1314525547482020000,09/10/20 11:18,Ka saurari daka
1314525515131350000,09/10/20 11:18,Sai yayi chara ikon Allah ba wasa ba
1314525020828430000,09/10/20 11:16,Haian yayi daidai duk Wanda yayi kisa shima akashe shi
1314524843287760000,09/10/20 11:15,Wannan hukunci yayi dai dai
1314524773309980000,09/10/20 11:15,Allah shi kara
1314524724853180000,09/10/20 11:14,Ayide mugani
1314524623636140000,09/10/20 11:14,Ko ana muzuru ko ana shaho sai kai
1314524349865630000,09/10/20 11:13,Mugani akasa
1314524156990560000,09/10/20 11:12,Kasaurari Dakka
1314523843998950000,09/10/20 11:11,Batada amfani karya kawai zaifada
1314523787585640000,09/10/20 11:11,"Fatan mudai abu y kasance a aikace ba abaki ba,kuma a rubutu ba mugani a kasa don amfanin yan kasa."
1314523393727890000,09/10/20 11:09,: Ehmana mugun raini ma amma shi awajen sa gani yake yayi saboda yayi rashin dada wallayi in nine baba kul
1314523339839490000,09/10/20 11:09,Allah ya raba bawa da wahala
1314522860690560000,09/10/20 11:07,Allah kadaine sarki kowa bakomaibane
1314522576425750000,09/10/20 11:06,Da shiga tukunya sai ya shiga
1314521860940370000,09/10/20 11:03,Ka saurari daka
1314521522883700000,09/10/20 11:02,Toh fa...ina ma dai Barcelona yace
1314520947299410000,09/10/20 10:59,"Tazo mu jita,"
1314520932589930000,09/10/20 10:59,Wannan kam baiyi kama da koyarwar musulinci ba Shine ma yake sa duk wadanda basa bisa turba alkitab wasun 0
1314520874993810000,09/10/20 10:59,Matan kejanyowa kansu fyade
1314520396973180000,09/10/20 10:57,Ko ana mazuru ana shaho sai yayi
1314520368548400000,09/10/20 10:57,Ni kaina ina son haka
1314520132757210000,09/10/20 10:56,Ko an yankashi an soya sai yayi
1314519195627980000,09/10/20 10:52,Ko ana mazoru ana shaho saiyayi
1314518878198930000,09/10/20 10:51,Sun gani mana duk irin wannan aikin da akai a qasar
1314518723018010000,09/10/20 10:51,Anayi kamar ba ayi
1314518559855460000,09/10/20 10:50,Allah yasa kada ya tsaya a rahoto
1314518538825150000,09/10/20 10:50,Allah ya taimaki baba
1314518475562520000,09/10/20 10:50,Koh ana muxuru ana shaho sae yayi.
1314518428280140000,09/10/20 10:49,"Abin da kuruciya ba tayi ba, taya tsufa zaiyi"
1314517377426640000,09/10/20 10:45,Oho Dai
1314517031362980000,09/10/20 10:44,Ko ana muzuru ana shaho sai yayi Duk abunda Allah ya kadarta akan mutum to saifah yayi
1314516893366090000,09/10/20 10:43,Gaskia ayi hakuri kano anyi nisa tabdi jam
1314516798528680000,09/10/20 10:43,Wataran sai ya jishi a tukunya.
1314515986880570000,09/10/20 10:40,Ko da kuwa ana kirbawa a Turmi sai ya sankama caraaaaaaa.
1314515964193630000,09/10/20 10:40,": Da mutuwa, ko ya gudu Saii an yanka shi"
1314515580301590000,09/10/20 10:38,"Da mutuwa, ko ya gudu Saii an yanka shi"
1314515453746830000,09/10/20 10:38,ko ana muzuru ana shaho sai yayi.
1314515262134280000,09/10/20 10:37,Saurari daka
1314515093732940000,09/10/20 10:36,Da cara...
1314514617356420000,09/10/20 10:34,Wanda suka san basu iya Hausa ba su jira mu bada amsar tukunna
1314514416025700000,09/10/20 10:33,Zakaran da Allah ya nufa da girma ko yaushe zaa iya yanka shi
1314513247672970000,09/10/20 10:29,In Ana gobe sallah shuru yakeyi
1314513074431370000,09/10/20 10:28,Xai girma toh sai ya girma
1314512758990400000,09/10/20 10:27,Me ake ciki gameda aikin wutar mambila dana kashinbila
1314512703315230000,09/10/20 10:27,Toh wai ina kudin yake? Bashi za kar ciyo wa kenan
1314512682414990000,09/10/20 10:27,"Wai shin yaushe ne za,a sami wutar lantarki tsayayiya a Nigeria"
1314512191832330000,09/10/20 10:25,Allah ya tabbatar da Alkairi.
1314511403542290000,09/10/20 10:21,"Wallahi, ina tsoron ranar da kasar Iran zata warware ko idan Donald Trump ya fadi zabe. Domin duk wanda y"
1314511062587370000,09/10/20 10:20,Ko ana muzuru ana shaho sai yayi
1314510983155670000,09/10/20 10:20,Ko ana muzuru ana shaho se yayi
1314510842222740000,09/10/20 10:19,"Idan Allah ya nufe ka da kasamu wani Abu, bawanda ya isa ya hanaka samun shi."
1314510563838510000,09/10/20 10:18,Duk abunda Amurka keyi yana kara nuna gazawar Majalisar Dinkin Duniya ne da babbar barakar dake tsakanin
1314510056285770000,09/10/20 10:16,Tab di ansamu matsala whl
1314509890392650000,09/10/20 10:15,Wannan tsabar rashin imani ne. Kuma ba abunda zai rage ga shirin Iran na Nuclear. Sannan zai sanya duniya D
1314509833140400000,09/10/20 10:15,Dachara
1314509798478580000,09/10/20 10:15,Saurari daka.... Inji mata.
1314509171132380000,09/10/20 10:13,Da chara ko ana mazuru sai yayi
1314508833931310000,09/10/20 10:11,Ko Ana muzuru Ana shawo Sai yayi
1314508749533580000,09/10/20 10:11,Allah yasa agani akasa bazancenba
1314508311329370000,09/10/20 10:09,Hahaha. Yana burge ni
1314507741751320000,09/10/20 10:07,Chakwakiya kenan
1314507428109660000,09/10/20 10:06,"Allah ya bada nasara,muna tareda PDP"
1314506643535790000,09/10/20 10:03,Ka saurari daka
1314506279600230000,09/10/20 10:01,koh anna mazuru anna shawo sai yayi
1314506219009250000,09/10/20 10:01,Wataran Za ayi Miya dashi
1314505846152290000,09/10/20 09:59,Allah yasa y tabbata ba yazama iya majalissa za a fada a sa hannu ba.
1314505786643670000,09/10/20 09:59,Alkawarin Allah saiyacika
1314505742301490000,09/10/20 09:59,ka saurari daka
1314504866560180000,09/10/20 09:55,Kasaurari daka
1314504862596570000,09/10/20 09:55,Yayi daidai
1314503783460880000,09/10/20 09:51,Ko ana muzuru ana shaho sai yayi ....abinda ake nufi shine wanda Allah yanufa zeyi arziki toh babu wanda xe hana sai yayi
1314503727831710000,09/10/20 09:51,Duk rintsi duk wuya Sai an dace
1314503390651650000,09/10/20 09:50,Allah ya tsaremu
1314503379989800000,09/10/20 09:50,Balbela takeda farinta
1314503228483140000,09/10/20 09:49,Saurari daka
1314502796906030000,09/10/20 09:47,Allah ya isa kawae zanmai shine kawae mafita
1314502535865140000,09/10/20 09:46,Broh
1314502489857840000,09/10/20 09:46,Ni komai ban anfanaba suke kasafinsu kuma sukwashe kayansu sutarama iyalansu amma bakomae akwae
1314501872439510000,09/10/20 09:44,Duk Dan bakin ciki kenan Sai talaka yasha jar miya
1314501828638320000,09/10/20 09:43,Ko ana mazuru ana shaho sai yayi kuka
1314501638787350000,09/10/20 09:43,KO ANA MUZURU ANA SHAHO SAI YAYI
1314501579190550000,09/10/20 09:42,Ko ana mazuru ana shaho sai yayi
1314501451239000000,09/10/20 09:42,Duk bakin cikin mai bakinci sai yayi abinda allah yaqadda ramasa
1314500710260770000,09/10/20 09:39,"Koda Muzuru da Shago, sunakaimasa Farmaki. Allah zetsareshi yakai matsayin dazeyi Chara!"
1314500198756950000,09/10/20 09:37,
1314498663255810000,09/10/20 09:31,...ko ana muzuru ana shaho sai yayi
1314498498595880000,09/10/20 09:30,"A asa akwai amma akwai tsadar rayuwa tabbas, ta maganan hanyar alta, railway, etc. Babu zone din fa ba"
1314498496939070000,09/10/20 09:30,Mudai
1314498192445250000,09/10/20 09:29,Da Chara ko ana mazuru ana shaho Sai yayi
1314498106285850000,09/10/20 09:29,Allah ya bada saa albarkan manzan Allah s a w
1314498102636710000,09/10/20 09:29,": Ko ana muzuru ana shaho sai ya Kai, Zakaran Da Allah ya nufa da cara shine kamar mutumin da yake cikin talauchi r"
1314498083095560000,09/10/20 09:28,"Dan majalisa, Da sakin baki"
1314498071515060000,09/10/20 09:28,Ka nemi masanin gari ko ka nemi jagora
1314497984789440000,09/10/20 09:28,"Dan Allah me suke chewa ne pls,"
1314497839855270000,09/10/20 09:28,Masha allah haka akeso
1314497195597620000,09/10/20 09:25,Da Cara ko Ana Muzuru Ana shaho Sai Yayi
1314497007516620000,09/10/20 09:24,ko ana muzuru ana shawo sai yayi
1314496640569490000,09/10/20 09:23,Zakaran da Allah yanufa da chara ko ana muzuru ana shaho sa yayi
1314496589772320000,09/10/20 09:23,Ko gobe za'a yankashi sai yayi shara... Buhari ikon Allah ne...
1314496493445890000,09/10/20 09:22,A hausance ko a fasaare shine duk abinda Allah yanufa da bawansa hasada ko wani kyashi ko wani daban bazai hana abin faruwa ba
1314496337388410000,09/10/20 09:22,Sa yayi kyra
1314496225039860000,09/10/20 09:21,Ko ana ha maza ha mata sai yayi
1314496211735460000,09/10/20 09:21,Zezoma
1314495796306470000,09/10/20 09:19,Ko ana ha APC ha PDP sai ya yi
1314495679721540000,09/10/20 09:19,"To Allah yasa wannan ya zama hanyar rage zaman banza,kuma yasa wannan maganar ba'a takadda bace kawai."
1314495049590340000,09/10/20 09:16,Ko An YanKasa Sai YaYi
1314494956141190000,09/10/20 09:16,Ko Ana muzuru Ana shaho sai yayi
1314494825547400000,09/10/20 09:16,Dolene sai kunyi rubutune Haaaa'aam
1314494512560040000,09/10/20 09:14,Kamu babu Hukunchi...
1314494443043640000,09/10/20 09:14,Yayi dedai allah yakara Tonamuso assiri
1314494267226760000,09/10/20 09:13,Koh ana mazuru ana shaho sai yayi.
1314494215687200000,09/10/20 09:13,Dole wataran se an soya shi.
1314493674697430000,09/10/20 09:11,Ana nufin cewa duk wanda Allah ya nufeshi da samun abu ko yinsa kamar samun kudi ko mulki ko sarauta sai
1314493610478450000,09/10/20 09:11,"Gaskiya dai kara kara an nuna mana baa San musulunci, amma koma da yayane ozil ya zauna ya karbi yan canjinsa."
1314493608779750000,09/10/20 09:11,A ma kenan badda yanzu ga corona kuma
1314493156382180000,09/10/20 09:09,Halinmu daya DA Donal
1314492953545640000,09/10/20 09:08,Shi za a yanka ranar sallah
1314491904638280000,09/10/20 09:04,Idan Allah yanufi zaka zama wani ko mutane sonso ko basu soba Sai kazama
1314491801265480000,09/10/20 09:04,Wannan karin maganan yayi daidai da cin zaben gwamnan Edo a Nigeria
1314491620369240000,09/10/20 09:03,Ko ana mazuru ana shaho sai Yayi Gashi Allah yayima Amb Gashi Yazama Sarkin Zazzau anbuga
1314491545773640000,09/10/20 09:03,"Dukda dai nasan gwamnatin buhari makaryaciya ce. Muna neman Alfarma a soma yin ma,aikatar ta kano tukun"
1314491330425390000,09/10/20 09:02,"Yana nufin duk tsananin wahala, da tashin hankali, idan Allah ya qaddara mutum zai samu wani abu ko zaiyi arziki to fa Sai ya samu"
1314491296287990000,09/10/20 09:02,"Allah Ya nuna mana gaskiya,Ya ba mu ikon bi.Amma dai wannan tsari akwai matsala."
1314490949511370000,09/10/20 09:00,da cara ko ana mazuru ana shaho sai yayi
1314490475592770000,09/10/20 08:58,Ko ana muzuru ana shaho sai yayi Ma'ana idan Allah yace zaka samu abu to ko Duka mutanen duniya zasu tar
1314489684144330000,09/10/20 08:55,Ko ana muzu ko ana shaho sai yayi
1314489416400990000,09/10/20 08:54,Sai yayi stara
1314489404547910000,09/10/20 08:54,Da chara sai yayi
1314488788517820000,09/10/20 08:52,godo godon zakara carassa
1314488413614150000,09/10/20 08:50,Zakaran da Allah ya nufa da chara ko ana muzuru ana shaho sai yayi. Abinda ake nufi anan shine in har ab
1314488401245110000,09/10/20 08:50,"Komai Buhari zai yi, yayi tayi, insha Allah sai mun rayu"
1314488341816020000,09/10/20 08:50,Zakaran da Allah ya nufa da Cara sai Yayi
1314488340016780000,09/10/20 08:50,"Ko a na muzu ko a na shaho sai yayi,ma'ana duk abin da Allah ya kaddara zai faru ba bu abin da ya isa ya hana shi sai ya faru"
1314488223268310000,09/10/20 08:49,Hahahaha wato ananufin hakurunka zankaika ganasara shi akenufi
1314488157514140000,09/10/20 08:49,saurari daka
1314488062601320000,09/10/20 08:49,Sai yayi chara
1314487917943950000,09/10/20 08:48,Ko ana mazuru ana shaho sai yayi
1314487908582250000,09/10/20 08:48,Yana nupin duo mutumin da Allah ya nupa da cigaba sae yaci gaba koh ana tsireshine
1314487870447670000,09/10/20 08:48,Ko ana ku dauko wuka sae ta yi
1314487853242520000,09/10/20 08:48,Bamaso wlh
1314487804722850000,09/10/20 08:48,Ana nufin duk abunda Allah yasoka dashi babu wani wanda ya isa ya hanaka samun abun
1314487729976120000,09/10/20 08:47,KO ANA GA MUZZURU GA SHAHOO SAI YAYYI CHERRA
1314487702935560000,09/10/20 08:47,Sae yayi chaara.......
1314487661550360000,09/10/20 08:47,Koh ana muzuru ana shaho sai yayi chara
1314487624724340000,09/10/20 08:47,Ko ana Muzuru ana Shaho sai yayi...
1314487613580020000,09/10/20 08:47,Ko ana muzuru ga shawo sai yayi.
1314487604004480000,09/10/20 08:47,"Ko ana muzuru ana shaho sai ya Kai, Zakaran Da Allah ya nufa da cara shine kamar mutumin da yake cikin ta 9"
